budget,mode,delta_cap,scene,target_workers,seed,task_id,participant_count,norm_sq_sum,dimension,no_truth,iterations,converged,pair_evaluations,effective_budget,angular_available,valid_score_count,scores_json,labels_json,retained_json,worker_ids_json,screening_macro_f1
cap-3,rabod,3,Water,39,20260808,24,49,8.087846358717606e-06,9,False,4,True,147,3,True,49,"[0.1455209831913524,0.0037270451248965246,0.11557541615460874,0.1134182218208883,0.12069964550600622,0.07593022249844093,0.059876741799200835,0.00015024991864716743,0.18771993578535726,0.01743490614609722,0.05404940578110607,0.196461286137099,0.06342426840476235,0.006798477357830396,0.0023361303818078064,0.03364518598116326,0.0245903732477408,0.0011193810234000198,0.000726795310959187,0.007434195492282028,0.009288939000012958,0.0023816447982222063,0.057732686504527314,0.0015896383452431012,0.070596452626904,0.09802590606975105,0.02712919668355936,7.009840558202297e-05,4.111306218564398e-06,3.655540730195407e-06,2.3878670707325897e-06,0.008392619387536831,1.0438318021851754e-07,1.4429783369816565e-06,2.6161239930201954e-07,3.302488694433094e-06,2.0863446232237217e-08,5.079688853298242e-07,3.0764019755117434e-07,3.189862116572532e-07,1.0923340780469966e-06,3.3383317881907007e-07,1.0344621609152445e-07,1.699859438300224e-07,4.958295089394211e-07,4.5879259332785964e-07,5.631835927641472e-10,1.3626152910508872e-07,8.260277140096173e-08]","[0,1,0,0,0,0,0,2,0,1,1,0,0,1,1,1,1,2,2,1,1,1,1,2,0,0,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,3,4,5,7,8,9,11,14,17,20,21,22,23,25,26,28,29,32,35,36,38,42,44,47,48,50,51,53,57,58,59,60,61,63,66,70,72,74,76,77,80,81,88,90,94,95,98,100]",0.7362821948488242
cap-3,rabod,3,Water,39,20260808,25,39,7.959171250174263e-06,9,False,6,True,117,3,True,39,"[0.29736584370926084,0.000865109948885349,0.000993324125398193,0.022553257419909135,0.02121616350371766,0.006288103885299132,0.012792139292353233,0.02080013238526719,0.00120312778767187,0.07958996551103352,0.00030560065927389644,0.12920291855760568,0.030608797092132774,0.12683375976744493,0.02068722584336107,0.12416551657117866,0.014563523721473704,3.5252881775422224e-05,0.019853844440796235,2.0893567069569734e-07,7.069732535232476e-05,4.139691857967922e-06,8.45632686383294e-06,1.534462964191915e-06,1.1025302487486392e-07,4.860119255321958e-07,5.8779797459540255e-08,9.439642437504605e-07,1.5139823184678877e-07,2.6578954444424674e-07,5.512831421882816e-07,3.3710414392221614e-07,9.504423562748084e-08,1.460314969381678e-07,3.9335283466778486e-07,8.370728710191443e-10,1.6442016174037836e-08,2.91053323621589e-07,7.116543527410773e-08]","[0,2,2,1,1,1,1,1,2,0,2,0,1,0,1,0,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,6,9,11,14,15,17,19,21,22,24,25,34,35,40,41,43,45,51,52,53,54,58,59,63,65,67,68,69,73,74,76,81,83,89,92,95,97,98]",0.6521739130434783
cap-3,rabod,3,Water,39,20260808,26,32,1.4460101153691064e-05,9,False,5,True,96,3,True,32,"[0.0343857339533097,0.011756737193026183,0.08398977767082094,0.0021116284615054267,0.004207251752907841,0.03249413812227245,0.03139431582784168,0.0025550362589409894,0.022060346445958227,0.012493849830844594,0.011273882477985591,0.041740360511857574,0.014115535515743599,0.0077525883990590344,0.0031514588790925737,0.048289685126592694,0.06983787339528638,1.5805546115834701e-06,7.752547056553133e-06,1.1350437568330197e-07,2.9553911745943253e-08,7.685833213370018e-08,1.3995809076929218e-08,2.059137964825602e-07,1.38491862016653e-07,3.7245887842878047e-09,4.201440342834568e-08,1.24163619861152e-07,6.940253214904794e-09,2.3943512443910505e-08,1.419898433041762e-07,3.202582379723923e-08]","[1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,5,11,13,14,18,19,25,27,29,30,37,40,46,48,51,53,55,56,61,63,64,72,77,81,82,84,86,92,94,96,98]",0.5275735294117647
cap-3,rabod,3,Water,39,20260808,27,25,4.3992538964850534e-05,9,False,6,True,75,3,True,25,"[0.035890569946169876,0.028202112970547186,0.024943506723090352,0.006879145034518162,0.031110307184888327,0.008270915667303149,0.0035054961510510873,0.022131123072613654,0.010902388956329374,0.003426368902819159,0.02438875753324784,0.003433742248156583,0.05456038586064798,3.0849712525146634e-07,1.851611714680447e-05,2.9119443091269815e-07,1.8793427761635187e-08,3.825477402604976e-07,1.1579140925901367e-07,3.0317071223332457e-07,6.8789415371900985e-09,8.713369864808809e-09,3.245030815224444e-08,2.0256529305570775e-08,4.036692773489266e-08]","[1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[2,8,10,18,22,23,31,34,37,39,42,43,45,54,57,62,64,66,69,78,79,86,87,96,98]",0.5
cap-3,rabod,3,Water,39,20260808,28,32,1.2649338997112838e-05,9,False,5,True,96,3,True,32,"[0.03966313520149485,0.0011152924633289598,0.00017983641231992365,0.03612250038734967,0.01581005008333482,0.0021842942845337744,0.0645099250531393,0.012589728825423835,0.002267133968272708,0.006186413426334667,0.01994586502234847,0.012204965403955447,0.04122144233039406,0.1638492011294397,0.07682624437940147,0.11387148370260415,0.06228515329232143,0.009476186475129642,1.1219725594722034e-05,6.605132151950737e-07,1.6354137017435206e-07,2.238248812543435e-06,8.260458231473961e-08,6.484955112657961e-08,5.113314240335614e-08,1.8811479520899517e-08,3.7502882590736304e-07,8.911980053179777e-09,1.9096468149413692e-07,9.298692983920884e-08,4.0788962614095745e-07,9.314151629116867e-09]","[1,2,2,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,2,8,9,11,12,13,17,19,23,24,26,30,33,36,39,40,47,61,63,66,67,75,78,82,85,86,91,92,93,94,99]",0.6840579710144927
cap-3,rabod,3,Water,39,20260808,29,33,2.6773531307959748e-05,9,False,4,True,99,3,True,33,"[0.025420790670993534,0.011299926662622245,0.04270807643202395,0.022775447532105333,0.006740722524347496,0.0024194115619602043,0.010540989386860978,0.008584796667354802,0.001985805016609829,0.011368724365933048,0.04890732645418113,0.030323649807481774,0.05323008997573063,0.0019168581861425907,0.08843323767595264,0.003428643339024492,0.011779377670484372,0.0060556431177490625,0.003749677682343107,2.0744255990578604e-07,0.0004384440851809939,3.1855760487665454e-07,2.2834708753579025e-09,7.208738166366627e-08,1.0905095427137085e-05,2.1049478066150556e-08,1.3435747452861184e-07,3.3570706943079945e-09,9.782184865351865e-08,7.581719347125841e-08,4.4174840577453646e-08,3.574186452154006e-08,3.1591393293747695e-08]","[1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,2,4,7,10,18,20,21,27,33,34,37,41,42,47,48,50,53,54,57,58,60,61,62,66,67,71,73,74,75,78,85,92]",0.5222222222222223
cap-3,rabod,3,Water,39,20260808,30,39,1.7089039984172913e-05,9,False,4,True,117,3,True,39,"[0.31715925532707323,0.013499023655280502,0.026513314539471,0.0794146058245324,0.0029223764492937072,0.06349825780179183,0.042674926947174674,0.019632743768358437,0.30459385395134086,0.02671540036447615,0.0013550717617826862,0.02687949269695533,0.03592425981438635,0.009618505961709703,0.1108784823610996,0.09325127798762074,0.005920101880188011,0.0462618259767958,0.004160241356675404,1.9583545769976957e-05,8.362109452125546e-08,3.8664243535014025e-07,1.317501179787106e-07,3.8085803497271532e-06,1.304791643438289e-06,9.018114831956004e-06,7.783511268362975e-08,1.3207670009825426e-07,5.141807056221909e-09,4.109010799344375e-08,2.9842184155341875e-08,3.447369733907929e-08,9.18381596842693e-07,1.8346872071053716e-07,4.168509061323612e-08,2.6490403577092277e-09,1.751986688663929e-08,2.944648410611159e-09,1.936455580620512e-09]","[0,1,1,0,1,0,1,1,0,1,2,1,1,1,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[3,4,8,12,16,18,19,21,28,31,36,39,40,42,44,46,47,52,57,60,61,62,64,66,67,71,76,77,78,81,84,87,88,89,91,93,94,99,100]",0.7259858442871587
cap-3,rabod,3,Water,39,20260808,31,32,2.4050116403662068e-05,9,False,2,True,96,3,True,32,"[0.008912754707801075,0.10898894256584217,0.12415471556238375,0.02044218855054552,0.001747449982224933,0.02879020573587066,0.05322495591841899,0.0055376462508043706,0.02381273423191806,0.0032376535350190794,0.005645234067766234,0.0028440356171793254,0.0527955804236889,0.07028335366332325,0.02766244224904318,0.031068536340621115,7.901933240372899e-07,3.585304614331883e-05,3.32427490052961e-05,2.8529271403695396e-07,3.649543023657396e-07,2.2365638454491868e-07,6.337377242756175e-09,3.327026755461515e-07,1.3370133184236653e-08,3.757890564329993e-08,2.5485055099326244e-08,1.1401819513513895e-07,1.2543981504295063e-09,1.5618160529232111e-07,3.4671938855831324e-08,9.505034514706717e-08]","[1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[5,10,15,16,26,29,30,31,34,35,39,41,45,46,48,57,61,62,64,66,74,80,83,85,87,89,90,91,93,94,96,100]",0.6515151515151515
cap-3,rabod,3,Water,39,20260808,32,58,2.592086787187533e-05,9,False,6,True,174,3,True,58,"[0.024508754053211294,0.034795731632639174,0.04498291832072825,0.06634648153443502,0.031306194219975006,0.00044524964873188147,0.027889454307528008,0.033518341960373836,0.005608271654964205,0.0014567576940928133,0.0020029165972864646,0.00935995001249938,0.02819559347850546,0.026335229519682042,0.028104592561883017,0.06483105221920554,0.003919482785075654,0.0538349742325835,0.028050380435229758,0.0016953303529721442,0.006792575463877384,0.017277222686617633,0.07067576667946603,0.00787127930041165,0.0037702466729672194,0.056685162340831784,0.0006607998689398198,0.007717204532913721,0.01563311585666447,0.05262548062265953,1.559378235289992e-07,2.547802906710298e-06,1.4439432515064121e-07,4.770358139777968e-06,1.4555155856578585e-06,5.2445808913636836e-05,2.632188100803238e-07,5.993525302424163e-07,7.1541343152230084e-06,0.0005992138315606745,1.7429334600434855e-06,1.883404672502271e-05,2.7491603967996243e-07,1.1892909676453052e-07,6.290487866175366e-08,1.315194567204954e-07,2.2448110658656716e-08,3.256439817536983e-09,4.616087808599206e-07,4.2375670046922173e-08,2.2040509395851426e-08,3.8194733233484245e-08,2.6095047105991345e-08,1.13538304830179e-08,5.5392137654476045e-08,7.138722824403574e-09,5.586706163038703e-09,1.0782121280755207e-08]","[1,1,1,0,1,2,1,1,1,2,1,1,1,1,1,0,1,1,1,2,1,1,0,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[2,3,4,5,6,7,11,12,13,15,16,17,18,19,23,25,26,27,34,35,36,37,40,41,42,46,49,50,52,53,54,55,57,58,59,60,61,65,66,68,69,70,71,73,74,76,77,78,80,81,82,87,88,90,94,95,97,98]",0.5483870967741935
cap-3,rabod,3,Water,39,20260808,33,37,1.259231804448296e-05,9,False,5,True,111,3,True,37,"[0.05453806945754456,0.019903735335027588,0.08499326219362124,0.08514303790414193,0.034620730549893834,0.01701157453372223,0.0051986297143278215,0.20805942562475074,0.1931835213618585,0.003344995414598102,0.10656987510781799,0.004905993756651878,0.037227585382817785,0.019989064543312396,0.01223744987736016,0.002531567470954972,0.06955017160036113,0.000150911671763291,1.1246702647752286e-07,9.41543446959924e-06,0.059319617230988796,1.1249637524905054e-07,0.030839881364280293,7.946985658528122e-06,4.0579148929123806e-05,7.194382006883002e-07,8.258440597675363e-09,6.296723452973032e-07,3.0788939638771654e-07,3.2882679488233535e-07,3.197338680985274e-08,4.237230741102564e-08,1.412302824217157e-06,1.3776820781968813e-08,5.96692744317531e-08,1.7365150875618682e-07,1.1155319938992616e-08]","[1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0,2,2,2,0,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,4,13,14,16,21,22,27,30,34,35,41,42,43,44,45,51,55,56,57,59,61,62,63,64,71,72,73,74,75,76,79,81,82,91,95,96]",0.6789297658862876
cap-3,rabod,3,Water,39,20260808,34,46,1.7644065983980157e-05,9,False,6,True,138,3,True,46,"[0.04695514784812789,0.0898765804926322,0.09157846303340975,0.02004223288497457,0.050821739900281576,0.0026954612563817606,0.011685582781170718,0.0031614474593990353,0.08622329596795719,0.014798850513396045,0.009447772323320796,0.010357428687231511,0.007597184211289939,0.008442959370870388,0.03223624063580968,0.00987452022402022,0.03946016945778867,0.008971360300594563,0.030799083968382445,0.019570167035121083,0.006286621733412942,0.01652913902586137,0.01712925669339278,5.45319748823531e-06,1.415162300237501e-07,7.131689139312783e-07,6.751272573923992e-07,3.530352448512783e-06,2.574660619941534e-07,1.8103308268418953e-06,3.8608507787138e-07,2.9300533105767815e-08,3.4201445749824447e-07,1.2963400781213562e-06,1.6151940889595978e-08,3.0298382483228776e-08,2.115657114544136e-09,1.9066139488578816e-08,1.6653575515494323e-07,9.462122727798544e-08,4.04618748920524e-10,5.03142290792112e-08,1.8381813138753826e-08,5.566617797638103e-09,1.4625177225784577e-07,1.0497667758613215e-08]","[1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[2,3,5,6,7,8,10,15,18,21,22,24,30,31,34,35,36,39,41,43,45,47,49,52,53,55,60,61,62,63,66,68,69,70,80,82,83,84,89,90,93,94,96,97,99,100]",0.6153846153846154
cap-3,rabod,3,Water,39,20260808,35,38,2.612659960298567e-05,9,False,3,True,114,3,True,38,"[0.03276972943415777,0.17996202369377773,0.001657779523176637,0.001306409604743326,0.005755977831822644,0.024638944740182394,0.088584853731805,0.025963243574304306,0.004476355198227632,0.010453931870382262,0.005778428077468709,0.07188084425363028,0.19473787274914217,0.020607062334456198,0.06881661122959724,0.024870165469451068,0.07235580405181945,0.02688932480348536,0.010613964626045082,0.018387553148792524,0.010245725727559,0.005610562420765417,9.455841730777945e-08,1.1896492211128447e-08,1.800786668332748e-08,1.494462333583273e-08,7.023676097621121e-08,7.019425272716553e-07,5.7432127241741005e-08,1.5054319655948614e-07,7.755874208565707e-07,1.4143643822385053e-07,8.386702100891062e-09,4.887604819339522e-08,4.409371356402355e-08,7.381451006239466e-08,4.054540660750555e-08,3.123580370345336e-08]","[1,0,2,2,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,5,7,8,10,13,15,16,18,20,23,24,25,26,27,32,33,35,37,43,49,53,55,61,62,63,67,75,77,78,80,82,84,85,91,95,96,100]",0.6793650793650794
cap-3,rabod,3,Water,39,20260808,36,57,1.3198057279090714e-05,9,False,6,True,171,3,True,57,"[0.044049799540339225,0.013885823422346613,0.03756939455020735,0.0010190900635932741,0.0005894928371834353,0.028882472924265115,0.04406934659088178,0.02211935082170295,0.06202025769419269,0.035387019110031843,0.026623690766169557,0.0046704882041969965,4.057540074042318e-05,0.003793344571910162,0.017195778255626716,0.059535200486014926,0.10113400952697164,0.002897570516004341,0.04371051047701799,0.014930537476836902,0.04957774642100454,0.08154158144769293,0.002809860574400068,0.09032619371932157,0.0034464986556052607,9.883794042920022e-08,5.742461496444779e-06,2.0658144161398856e-07,0.054494619446675926,0.02173761529088957,2.1019708229977872e-06,1.3028661975035383e-07,2.3397747473865774e-06,1.4058399695613217e-06,1.840110524871286e-06,0.015880364491317824,1.9957309126381224e-08,1.0532907580552186e-06,9.731859729256867e-08,3.37641084294605e-07,2.149123256076803e-06,5.44360759233232e-08,4.985297860551509e-09,1.5404574998806808e-07,1.2051671536958197e-06,2.0343394231999483e-09,1.2371311180211608e-07,4.206144333372323e-08,1.5686061606686364e-06,6.25214655041391e-09,1.7315737714478407e-07,8.12504916207081e-07,2.8002787298176652e-08,2.047786562973642e-08,1.4233289718946644e-08,1.1837006876356999e-07,1.6688835350282874e-08]","[1,1,1,2,2,1,1,1,0,1,1,1,2,1,1,0,0,1,1,1,1,0,1,0,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[1,5,8,9,16,19,22,23,25,27,29,30,31,33,34,35,36,37,38,39,40,42,44,47,50,51,53,54,58,59,61,62,64,65,66,67,74,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,95,96,98,99,100]",0.6197916666666666
cap-3,rabod,3,Water,39,20260808,37,47,4.707380699922456e-05,9,False,2,True,141,3,True,47,"[0.011716526289055973,0.03416533598447182,0.003286712075114075,0.018452808049353644,0.010243448560287948,0.01039895664210539,0.0001846662904353139,0.027892694587670002,0.0032814699585832037,0.0072493713281862006,0.0005517013312217143,0.028955967810060105,0.04260496055192163,0.005028078538394536,0.040240473410243525,0.03311855783736858,0.038198182469796046,0.07862690214928489,0.006085961560198657,0.05502068748717848,0.001119875351714438,0.0218271012811075,0.03826376097740534,0.03483062153344905,0.048759222197388416,5.23851298798356e-06,1.4357351235109507e-06,7.147551312191376e-08,0.0001304586301754562,8.408150108604299e-05,1.5971918959700686e-06,1.4149567499306475e-06,2.5163767131923284e-06,1.732016784562176e-07,2.8137623379933597e-06,8.208574207312406e-08,3.766452732074826e-07,1.1653944416329266e-07,3.579088176613873e-08,3.082420406624577e-07,5.926567684934101e-07,1.3720485649806443e-08,8.700839381578785e-09,1.0885067247655601e-07,1.8093060194406595e-07,2.428641074662965e-08,7.218626256465112e-08]","[1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,0,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[2,3,4,5,7,8,9,11,13,14,20,27,32,34,35,36,37,38,41,46,47,49,50,51,52,53,54,55,60,61,63,65,66,68,70,71,72,74,76,77,81,85,86,91,92,93,98]",0.4906462585034014
cap-3,rabod,3,Water,39,20260808,38,17,6.157805915913487e-05,9,False,4,True,51,3,True,17,"[0.0025356660515581395,0.03997154920781343,0.027552772886760866,0.005257728235646433,0.004327291915720451,0.07110567651710965,0.018273550362780038,0.007256384424794997,0.0027398090283475684,0.0021789405518926603,0.061004868671238784,3.109677661063924e-07,4.9649300735148147e-08,1.631748504749644e-07,8.8622707358895e-08,8.4883456046903e-08,1.1105441319220228e-07]","[1,1,1,1,1,0,1,1,1,1,0,2,2,2,2,2,2]","[0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0]","[2,7,8,10,12,16,18,19,37,46,49,51,74,79,81,96,100]",0.6538461538461539
cap-3,rabod,3,Water,39,20260808,39,32,1.3261742051490257e-05,9,False,5,True,96,3,True,32,"[0.3823947329168932,0.07373091505368874,0.08254843767649396,0.014105606514690346,0.05519910132655545,0.00014376970903142762,0.0002649954785003634,0.02906500202686695,0.011544626362106347,0.06992494006355712,0.03246988894024529,0.020688848614613384,0.07358123331485882,0.012256643742938608,0.07343503686219248,0.0043241604795033325,0.04120506577460273,2.385588855158543e-07,0.024565343045834152,0.06511759325497352,0.0004010222204727065,1.7161580875984644e-06,5.021327708278552e-08,7.948363907353851e-08,4.588333627526211e-07,1.4912284103161888e-07,1.2589344933506172e-06,1.001060561135464e-07,5.865194868294109e-10,1.5779351753286148e-08,1.0474763468907905e-07,3.723834608727399e-07]","[0,0,0,1,1,2,2,1,1,0,1,1,0,1,0,1,1,2,1,0,2,2,2,2,2,2,2,2,2,2,2,2]","[1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0]","[1,9,10,12,14,18,19,20,21,22,24,26,37,40,42,48,49,51,52,55,59,64,70,71,72,76,77,80,89,93,95,97]",0.6833333333333333
cap-3,rabod,3,Water,39,20260808,40,66,5.454381807289432e-06,9,False,4,True,198,3,True,66,"[0.0010995000673857315,0.003268233900621685,0.0287927235508999,0.00498262816202409,0.003163064920056877,0.04975194564911969,0.004240243479650288,0.009063154459087019,0.05060751212692154,0.004905461427823921,0.030336187433526788,0.027054606639622676,0.00759087514868659,0.0880157109259887,0.0001980965378102273,0.008555320789601088,0.07291940501376173,0.017039479278669795,0.021334632663163107,0.2379873721675551,0.12489295458211326,0.024201178394690572,0.016480738186621904,0.0008182989604901736,0.016588294176647277,0.004884329881473568,0.010752131987642058,0.07339695350183999,0.0003690584233371517,0.05627157178708971,0.009799409409351548,0.014142288253869997,0.04909854438015287,0.03363172763331723,0.0041200752380941555,0.031900947650260976,1.1040220768706492e-07,0.052334845611154826,7.253561073344629e-06,1.138238422010059e-06,8.104050625890167e-07,7.191641617549811e-06,0.019585694993662323,0.00014189077897569578,0.006128873246722941,0.009283333386884921,8.107409067845099e-06,6.452068330002826e-08,5.093941087342762e-08,5.73612322866378e-06,1.681795717536697e-07,9.492854928879983e-09,2.6205187343735155e-07,2.3859716829711976e-08,1.490304017985607e-08,9.524029170985997e-08,2.6693316693872236e-08,9.859159725298224e-08,9.249950684702701e-08,2.909094881939957e-09,5.6161014154524664e-08,2.18193216373462e-08,5.0743325863529596e-08,2.6608059782290028e-08,1.276573209397338e-08,8.207801901514114e-08]","[2,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,0,1,1,0,0,1,1,2,1,1,1,0,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2]","[0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[2,3,4,5,6,8,9,10,13,14,15,16,17,18,19,20,21,23,24,25,26,27,28,29,32,34,35,36,38,39,40,42,43,45,46,50,52,53,54,55,56,57,58,59,60,61,63,64,68,71,73,77,80,81,82,83,85,86,88,89,90,94,96,97,99,100]",0.5552845528455285
cap-3,rabod,3,Water,39,20260808,41,30,1.9059795630671266e-05,9,False,6,True,90,3,True,30,"[0.009768732457721233,0.0074468688969335645,0.0009476691988225829,0.02300292350748716,0.006216309064758915,0.05133561661853034,0.0013839309233984933,0.04270414066089591,0.017548186867268754,0.0023898665349069625,0.02496473345489956,0.009184768499357357,0.060891999022126324,0.010109456023518933,0.0008102483516369507,0.014373524229273469,0.014005197242559846,7.238726786385267e-08,1.069196052382144e-05,1.5104198183840386e-08,1.2307485874281553e-06,5.795093863701021e-07,2.659813801891935e-08,2.6266499832822764e-09,2.875747263237733e-07,4.4635482863290756e-08,6.306236546197271e-09,9.109745280547419e-10,5.728102929054633e-09,1.490537539130985e-07]","[1,1,2,1,1,1,2,1,1,1,1,1,0,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2]","[0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0]","[3,4,5,13,14,18,19,21,22,24,27,28,32,40,44,46,48,51,53,65,66,73,76,77,78,80,82,85,91,92]",0.5038314176245211
